0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
37,/david-becker/profil/spieler/371212,David Becker,David Becker,/david-becker/profil/spieler/371212,David Becker,Goalkeeper,24,€400k,Brazil,/internacional-de-lages/startseite/verein/46403/saison_id/2019,,/internacional-de-lages/startseite/verein/46403/saison_id/2019,,/internacional-de-lages/startseite/verein/46403/saison_id/2019,Inter de Lages,Brazil,/clube-atletico-penapolense-sp-/startseite/verein/27475/saison_id/2019,,/clube-atletico-penapolense-sp-/startseite/verein/27475/saison_id/2019,,/clube-atletico-penapolense-sp-/startseite/verein/27475/saison_id/2019,Penapolense,Brazil,loan transfer,,
38,/gustavo-busatto/profil/spieler/136574,Gustavo Busatto,Gustavo Busatto,/gustavo-busatto/profil/spieler/136574,Gustavo Busatto,Goalkeeper,28,€300k,Brazil,/ituano-futebol-clube-sp-/startseite/verein/4773/saison_id/2019,,/ituano-futebol-clube-sp-/startseite/verein/4773/saison_id/2019,,/ituano-futebol-clube-sp-/startseite/verein/4773/saison_id/2019,Ituano,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2019,Paulistão A1 - Primeira Fase,/zska-sofia/startseite/verein/208/saison_id/2019,,/zska-sofia/startseite/verein/208/saison_id/2019,,/zska-sofia/startseite/verein/208/saison_id/2019,CSKA-Sofia,/efbet-liga/transfers/wettbewerb/BU1/saison_id/2019,efbet Liga,free transfer
39,/andre-grandi/profil/spieler/610408,André Grandi,André Grandi,/andre-grandi/profil/spieler/610408,André Grandi,Goalkeeper,22,€300k,Brazil,/dux-internacional-de-madrid/startseite/verein/50260/saison_id/2019,,/dux-internacional-de-madrid/startseite/verein/50260/saison_id/2019,,/dux-internacional-de-madrid/startseite/verein/50260/saison_id/2019,Inter de Madrid,/segunda-division-b-grupo-i-bis-20-21-/transfers/wettbewerb/ES3A/saison_id/2019,2ª B - Grupo I,/cd-leganes-b/startseite/verein/17686/saison_id/2019,,/cd-leganes-b/startseite/verein/17686/saison_id/2019,,/cd-leganes-b/startseite/verein/17686/saison_id/2019,CD Leganés B,Spain,free transfer,
40,/bruno/profil/spieler/214701,Bruno,Bruno,/bruno/profil/spieler/214701,Bruno,Goalkeeper,25,€50k,Brazil,/clube-nautico-capibaribe/startseite/verein/2646/saison_id/2019,,/clube-nautico-capibaribe/startseite/verein/2646/saison_id/2019,,/clube-nautico-capibaribe/startseite/verein/2646/saison_id/2019,Náutico,/copa-do-nordeste-fase-de-grupos/transfers/wettbewerb/BRNE/saison_id/2019,Copa do Nordeste - Fase de Grupos,/gil-vicente-fc/startseite/verein/2424/saison_id/2019,,/gil-vicente-fc/startseite/verein/2424/saison_id/2019,,/gil-vicente-fc/startseite/verein/2424/saison_id/2019,Gil Vicente,/liga-nos/transfers/wettbewerb/PO1/saison_id/2019,Liga NOS,Loan fee:€23k
1,/leo-jardim/profil/spieler/288415,Léo Jardim,Léo Jardim,/leo-jardim/profil/spieler/288415,Léo Jardim,Goalkeeper,25,€3.20m,Brazil,/losc-lille/startseite/verein/1082/saison_id/2020,,/losc-lille/startseite/verein/1082/saison_id/2020,,/losc-lille/startseite/verein/1082/saison_id/2020,LOSC Lille,/ligue-1/transfers/wettbewerb/FR1/saison_id/2020,Ligue 1,/boavista-porto-fc/startseite/verein/2503/saison_id/2020,,/boavista-porto-fc/startseite/verein/2503/saison_id/2020,,/boavista-porto-fc/startseite/verein/2503/saison_id/2020,Boavista,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,loan transfer
2,/helton-leite/profil/spieler/175383,Helton Leite,Helton Leite,/helton-leite/profil/spieler/175383,Helton Leite,Goalkeeper,29,€550k,Brazil,/boavista-porto-fc/startseite/verein/2503/saison_id/2020,,/boavista-porto-fc/startseite/verein/2503/saison_id/2020,,/boavista-porto-fc/startseite/verein/2503/saison_id/2020,Boavista,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,/benfica-lissabon/startseite/verein/294/saison_id/2020,,/benfica-lissabon/startseite/verein/294/saison_id/2020,,/benfica-lissabon/startseite/verein/294/saison_id/2020,Benfica,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,€1.50m
3,/everson/profil/spieler/106032,Everson,Everson,/everson/profil/spieler/106032,Everson,Goalkeeper,30,€1.20m,Brazil,/fc-santos/startseite/verein/221/saison_id/2020,,/fc-santos/startseite/verein/221/saison_id/2020,,/fc-santos/startseite/verein/221/saison_id/2020,Santos,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,/clube-atletico-mineiro/startseite/verein/330/saison_id/2020,,/clube-atletico-mineiro/startseite/verein/330/saison_id/2020,,/clube-atletico-mineiro/startseite/verein/330/saison_id/2020,Atlético-MG,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,€1.00m
4,/jean/profil/spieler/371231,Jean,Jean,/jean/profil/spieler/371231,Jean,Goalkeeper,25,€1.10m,Brazil,/fc-sao-paulo/startseite/verein/585/saison_id/2020,,/fc-sao-paulo/startseite/verein/585/saison_id/2020,,/fc-sao-paulo/startseite/verein/585/saison_id/2020,São Paulo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,/club-cerro-porteno/startseite/verein/1214/saison_id/2020,,/club-cerro-porteno/startseite/verein/1214/saison_id/2020,,/club-cerro-porteno/startseite/verein/1214/saison_id/2020,Cerro Porteño,/primera-division-clausura/transfers/wettbewerb/PR1C/saison_id/2020,Primera División Clausura,Loan fee:€150k
5,/vanderlei/profil/spieler/68727,Vanderlei,Vanderlei,/vanderlei/profil/spieler/68727,Vanderlei,Goalkeeper,37,€900k,Brazil,/gremio-porto-alegre/startseite/verein/210/saison_id/2020,,/gremio-porto-alegre/startseite/verein/210/saison_id/2020,,/gremio-porto-alegre/startseite/verein/210/saison_id/2020,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2020,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2020,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2020,Vasco da Gama,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2020,Série B,free transfer
6,/vana-alves/profil/spieler/212198,Vaná Alves,Vaná Alves,/vana-alves/profil/spieler/212198,Vaná Alves,Goalkeeper,29,€800k,Brazil,/fc-porto/startseite/verein/720/saison_id/2020,,/fc-porto/startseite/verein/720/saison_id/2020,,/fc-porto/startseite/verein/720/saison_id/2020,FC Porto,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,/fc-famalicao/startseite/verein/3329/saison_id/2020,,/fc-famalicao/startseite/verein/3329/saison_id/2020,,/fc-famalicao/startseite/verein/3329/saison_id/2020,Famalicão,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,free transfer
7,/fernando-miguel/profil/spieler/291963,Fernando Miguel,Fernando Miguel,/fernando-miguel/profil/spieler/291963,Fernando Miguel,Goalkeeper,36,€800k,Brazil,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2020,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2020,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2020,Vasco da Gama,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2020,Série B,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2020,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2020,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2020,Atlético-GO,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,loan transfer
8,/marcelo-pitaluga/profil/spieler/662334,Marcelo Pitaluga,Marcelo Pitaluga,/marcelo-pitaluga/profil/spieler/662334,Marcelo Pitaluga,Goalkeeper,17,€100k,Brazil,/fluminense-rio-de-janeiro-u20/startseite/verein/14702/saison_id/2020,,/fluminense-rio-de-janeiro-u20/startseite/verein/14702/saison_id/2020,,/fluminense-rio-de-janeiro-u20/startseite/verein/14702/saison_id/2020,Fluminense U20,Brazil,/fc-liverpool/startseite/verein/31/saison_id/2020,,/fc-liverpool/startseite/verein/31/saison_id/2020,,/fc-liverpool/startseite/verein/31/saison_id/2020,Liverpool,/premier-league/transfers/wettbewerb/GB1/saison_id/2020,Premier League,€750k,
9,/caique/profil/spieler/384159,Caíque,Caíque,/caique/profil/spieler/384159,Caíque,Goalkeeper,23,€650k,Brazil,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2020,,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2020,,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2020,EC Vitória,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2020,Série B,/ermis-aradippou/startseite/verein/24326/saison_id/2020,,/ermis-aradippou/startseite/verein/24326/saison_id/2020,,/ermis-aradippou/startseite/verein/24326/saison_id/2020,Ermis Aradippou,/protathlima-cyta/transfers/wettbewerb/ZYP1/saison_id/2020,Protathlima Cyta,loan transfer
10,/gabriel-brazao/profil/spieler/371247,Gabriel Brazão,Gabriel Brazão,/gabriel-brazao/profil/spieler/371247,Gabriel Brazão,Goalkeeper,20,€600k,Brazil,/inter-mailand/startseite/verein/46/saison_id/2020,,/inter-mailand/startseite/verein/46/saison_id/2020,,/inter-mailand/startseite/verein/46/saison_id/2020,Inter,/serie-a/transfers/wettbewerb/IT1/saison_id/2020,Serie A,/real-oviedo/startseite/verein/2497/saison_id/2020,,/real-oviedo/startseite/verein/2497/saison_id/2020,,/real-oviedo/startseite/verein/2497/saison_id/2020,Real Oviedo,/laliga2/transfers/wettbewerb/ES2/saison_id/2020,2ª División,loan transfer
11,/mateus-pasinato/profil/spieler/349418,Mateus Pasinato,Mateus Pasinato,/mateus-pasinato/profil/spieler/349418,Mateus Pasinato,Goalkeeper,28,€550k,Brazil,/xv-de-piracicaba/startseite/verein/55335/saison_id/2020,,/xv-de-piracicaba/startseite/verein/55335/saison_id/2020,,/xv-de-piracicaba/startseite/verein/55335/saison_id/2020,XV Piracicaba,Brazil,/moreirense-fc/startseite/verein/979/saison_id/2020,,/moreirense-fc/startseite/verein/979/saison_id/2020,,/moreirense-fc/startseite/verein/979/saison_id/2020,Moreirense,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,?,
12,/alex-muralha/profil/spieler/277743,Alex Muralha,Alex Muralha,/alex-muralha/profil/spieler/277743,Alex Muralha,Goalkeeper,31,€500k,Brazil,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,/coritiba-fc/startseite/verein/776/saison_id/2020,,/coritiba-fc/startseite/verein/776/saison_id/2020,,/coritiba-fc/startseite/verein/776/saison_id/2020,Coritiba FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2020,Série B,free transfer
13,/jordi/profil/spieler/255928,Jordi,Jordi,/jordi/profil/spieler/255928,Jordi,Goalkeeper,26,€475k,Brazil,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2020,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2020,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2020,Vasco da Gama,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,,/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,,/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,Paços Ferreira,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,free transfer
14,/alex-muralha/profil/spieler/277743,Alex Muralha,Alex Muralha,/alex-muralha/profil/spieler/277743,Alex Muralha,Goalkeeper,31,€450k,Brazil,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2020,,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2020,,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2020,Mirassol-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2020,Paulistão A1 - Primeira Fase,/coritiba-fc/startseite/verein/776/saison_id/2020,,/coritiba-fc/startseite/verein/776/saison_id/2020,,/coritiba-fc/startseite/verein/776/saison_id/2020,Coritiba FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2020,Série B,free transfer
15,/alex-muralha/profil/spieler/277743,Alex Muralha,Alex Muralha,/alex-muralha/profil/spieler/277743,Alex Muralha,Goalkeeper,31,€450k,Brazil,/coritiba-fc/startseite/verein/776/saison_id/2020,,/coritiba-fc/startseite/verein/776/saison_id/2020,,/coritiba-fc/startseite/verein/776/saison_id/2020,Coritiba FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2020,Série B,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2020,,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2020,,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2020,Mirassol-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2020,Paulistão A1 - Primeira Fase,free transfer
16,/giovanni/profil/spieler/116420,Giovanni,Giovanni,/giovanni/profil/spieler/116420,Giovanni,Goalkeeper,33,€400k,Brazil,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2020,,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2020,,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2020,Água Santa-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2020,Paulistão A1 - Primeira Fase,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2020,,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2020,,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2020,Novorizontino,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2020,Paulistão A1 - Primeira Fase,free transfer
17,/neto-volpi/profil/spieler/202959,Neto Volpi,Neto Volpi,/neto-volpi/profil/spieler/202959,Neto Volpi,Goalkeeper,28,€400k,Brazil,/shimizu-s-pulse/startseite/verein/1062/saison_id/2020,,/shimizu-s-pulse/startseite/verein/1062/saison_id/2020,,/shimizu-s-pulse/startseite/verein/1062/saison_id/2020,Shimizu S-Pulse,/j1-league/transfers/wettbewerb/JAP1/saison_id/2020,J1 League,/concordia-atletico-clube-sc-/startseite/verein/31534/saison_id/2020,,/concordia-atletico-clube-sc-/startseite/verein/31534/saison_id/2020,,/concordia-atletico-clube-sc-/startseite/verein/31534/saison_id/2020,Concórdia,Brazil,free transfer,
18,/walter/profil/spieler/269860,Walter,Walter,/walter/profil/spieler/269860,Walter,Goalkeeper,33,€400k,Brazil,/corinthians-sao-paulo/startseite/verein/199/saison_id/2020,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2020,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2020,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,/cuiaba-ec-mt-/startseite/verein/28022/saison_id/2020,,/cuiaba-ec-mt-/startseite/verein/28022/saison_id/2020,,/cuiaba-ec-mt-/startseite/verein/28022/saison_id/2020,Cuiabá-MT,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,loan transfer
19,/joao-ricardo/profil/spieler/270420,João Ricardo,João Ricardo,/joao-ricardo/profil/spieler/270420,João Ricardo,Goalkeeper,32,€400k,Brazil,/chapecoense/startseite/verein/17776/saison_id/2020,,/chapecoense/startseite/verein/17776/saison_id/2020,,/chapecoense/startseite/verein/17776/saison_id/2020,Chapecoense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,/ceara-sporting-club/startseite/verein/2029/saison_id/2020,,/ceara-sporting-club/startseite/verein/2029/saison_id/2020,,/ceara-sporting-club/startseite/verein/2029/saison_id/2020,Ceará SC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,free transfer
20,/daniel-fuzato/profil/spieler/438682,Daniel Fuzato,Daniel Fuzato,/daniel-fuzato/profil/spieler/438682,Daniel Fuzato,Goalkeeper,23,€400k,Brazil,/as-rom/startseite/verein/12/saison_id/2020,,/as-rom/startseite/verein/12/saison_id/2020,,/as-rom/startseite/verein/12/saison_id/2020,AS Roma,/serie-a/transfers/wettbewerb/IT1/saison_id/2020,Serie A,/gil-vicente-fc/startseite/verein/2424/saison_id/2020,,/gil-vicente-fc/startseite/verein/2424/saison_id/2020,,/gil-vicente-fc/startseite/verein/2424/saison_id/2020,Gil Vicente,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,loan transfer
21,/luiz-felipe/profil/spieler/573907,Luiz Felipe,Luiz Felipe,/luiz-felipe/profil/spieler/573907,Luiz Felipe,Goalkeeper,23,€400k,Brazil,/clube-esportivo-aimore-rs-/startseite/verein/29501/saison_id/2020,,/clube-esportivo-aimore-rs-/startseite/verein/29501/saison_id/2020,,/clube-esportivo-aimore-rs-/startseite/verein/29501/saison_id/2020,Aimoré,Brazil,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2020,,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2020,,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2020,Coimbra,Brazil,free transfer,,
22,/luiz-felipe/profil/spieler/573907,Luiz Felipe,Luiz Felipe,/luiz-felipe/profil/spieler/573907,Luiz Felipe,Goalkeeper,24,€400k,Brazil,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2020,,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2020,,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2020,Coimbra,Brazil,/clube-esportivo-aimore-rs-/startseite/verein/29501/saison_id/2020,,/clube-esportivo-aimore-rs-/startseite/verein/29501/saison_id/2020,,/clube-esportivo-aimore-rs-/startseite/verein/29501/saison_id/2020,Aimoré,Brazil,free transfer,,
23,/michael/profil/spieler/579207,Michael,Michael,/michael/profil/spieler/579207,Michael,Goalkeeper,25,€400k,Brazil,/clube-atletico-mineiro/startseite/verein/330/saison_id/2020,,/clube-atletico-mineiro/startseite/verein/330/saison_id/2020,,/clube-atletico-mineiro/startseite/verein/330/saison_id/2020,Atlético-MG,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,,/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,,/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,Paços Ferreira,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,loan transfer
24,/nicolas/profil/spieler/99523,Nícolas,Nícolas,/nicolas/profil/spieler/99523,Nícolas,Goalkeeper,32,€350k,Brazil,/udinese-calcio/startseite/verein/410/saison_id/2020,,/udinese-calcio/startseite/verein/410/saison_id/2020,,/udinese-calcio/startseite/verein/410/saison_id/2020,Udinese Calcio,/serie-a/transfers/wettbewerb/IT1/saison_id/2020,Serie A,/reggina-1914/startseite/verein/1386/saison_id/2020,,/reggina-1914/startseite/verein/1386/saison_id/2020,,/reggina-1914/startseite/verein/1386/saison_id/2020,Reggina,/serie-b/transfers/wettbewerb/IT2/saison_id/2020,Serie B,?
25,/caio-secco/profil/spieler/175188,Caio Secco,Caio Secco,/caio-secco/profil/spieler/175188,Caio Secco,Goalkeeper,29,€325k,Brazil,/cd-feirense/startseite/verein/3349/saison_id/2020,,/cd-feirense/startseite/verein/3349/saison_id/2020,,/cd-feirense/startseite/verein/3349/saison_id/2020,Feirense,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2020,Liga Portugal 2,/cs-maritimo/startseite/verein/1301/saison_id/2020,,/cs-maritimo/startseite/verein/1301/saison_id/2020,,/cs-maritimo/startseite/verein/1301/saison_id/2020,Marítimo,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,?
26,/rodolfo/profil/spieler/102227,Rodolfo,Rodolfo,/rodolfo/profil/spieler/102227,Rodolfo,Goalkeeper,29,€300k,Brazil,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2020,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2020,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2020,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,/oeste-fc-sp-/startseite/verein/21829/saison_id/2020,,/oeste-fc-sp-/startseite/verein/21829/saison_id/2020,,/oeste-fc-sp-/startseite/verein/21829/saison_id/2020,Oeste,Brazil,loan transfer,
27,/jori/profil/spieler/429799,Jori,Jori,/jori/profil/spieler/429799,Jori,Goalkeeper,24,€300k,Brazil,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2020,,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2020,,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2020,América-MG,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2020,,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2020,,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2020,Coimbra,Brazil,loan transfer,
